
> bank-admin@0.1.0 dev
> next dev --turbopack

   ▲ Next.js 15.5.3 (Turbopack)
   - Local:        http://localhost:44888
   - Network:      http://172.17.0.3:44888

 ✓ Starting...
 ✓ Compiled middleware in 130ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 82ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 60ms
 GET /login?next=%2F 200 in 63ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 73ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 63ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 73ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 82ms
 GET /login?next=%2F 200 in 63ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 79ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 73ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 83ms
 GET /login?next=%2F 200 in 77ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 81ms
 GET /login?next=%2F 200 in 102ms
 GET /login?next=%2F 200 in 105ms
 GET /login?next=%2F 200 in 116ms
 GET /login?next=%2F 200 in 92ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 81ms
 GET /login?next=%2F 200 in 77ms
 GET /login?next=%2F 200 in 90ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 79ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 79ms
 GET /login?next=%2F 200 in 86ms
 GET /login?next=%2F 200 in 81ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 81ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 82ms
 GET /login?next=%2F 200 in 70ms
 ✓ Compiled in 128ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 85ms
 GET /login?next=%2F 200 in 82ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 81ms
 GET /login?next=%2F 200 in 87ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 73ms
 GET /login?next=%2F 200 in 85ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 79ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 86ms
 GET /login?next=%2F 200 in 84ms
 ⚠ Fast Refresh had to perform a full reload due to a runtime error.
 ⚠ Fast Refresh had to perform a full reload due to a runtime error.
 ⚠ Fast Refresh had to perform a full reload due to a runtime error.
 ✓ Compiled in 137ms
 ⨯ ReferenceError: windowSize is not defined
    at Table (src/components/Table.tsx:60:36)
  58 |   }, [data, sortDir, sortKey]);
  59 |
> 60 |   const pageData = sorted.slice(0, windowSize);
     |                                    ^
  61 |
  62 |   // бесконечная подгрузка: при прокрутке вниз почти до конца увеличиваем окно
  63 |   useEffect(() => { {
  digest: '3369541760'
}
 GET / 500 in 295ms
 ⨯ ReferenceError: windowSize is not defined
    at Table (src/components/Table.tsx:60:36)
  58 |   }, [data, sortDir, sortKey]);
  59 |
> 60 |   const pageData = sorted.slice(0, windowSize);
     |                                    ^
  61 |
  62 |   // бесконечная подгрузка: при прокрутке вниз почти до конца увеличиваем окно
  63 |   useEffect(() => { {
  digest: '3369541760'
}
 ⨯ ReferenceError: windowSize is not defined
    at Table (src/components/Table.tsx:60:36)
  58 |   }, [data, sortDir, sortKey]);
  59 |
> 60 |   const pageData = sorted.slice(0, windowSize);
     |                                    ^
  61 |
  62 |   // бесконечная подгрузка: при прокрутке вниз почти до конца увеличиваем окно
  63 |   useEffect(() => { {
  digest: '3369541760'
}
 GET / 500 in 201ms
 GET / 500 in 195ms
 GET /login?next=%2F 200 in 73ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 257ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 239ms
 GET /favicon.ico 200 in 245ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 84ms
 GET /login?next=%2F 200 in 83ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 73ms
 GET /login?next=%2F 200 in 93ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 87ms
 GET /login?next=%2F 200 in 83ms
 GET /login?next=%2F 200 in 83ms
 GET /login?next=%2F 200 in 82ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 77ms
 GET /login?next=%2F 200 in 83ms
 ⚠ Fast Refresh had to perform a full reload due to a runtime error.
 ⚠ Fast Refresh had to perform a full reload due to a runtime error.
 ⚠ Fast Refresh had to perform a full reload due to a runtime error.
 ⚠ Fast Refresh had to perform a full reload due to a runtime error.
 ⚠ Fast Refresh had to perform a full reload due to a runtime error.
 ⚠ Fast Refresh had to perform a full reload due to a runtime error.
 ✓ Compiled in 143ms
 ⨯ ReferenceError: pageData is not defined
    at Table (src/components/Table.tsx:148:14)
  146 |           </colgroup>
  147 |           <tbody>
> 148 |             {pageData.map((t, idx) => (
      |              ^
  149 |               <tr key={t.id} className="border-b border-black/10 dark:border-white/10 hover:bg-black/5 dark:hover:bg-white/10 cursor-pointer" onClick={() => onOpen(t)}>
  150 |                 <td className="px-4 py-3 tabular-nums text-muted">{idx + 1}</td>
  151 |                 <td className="px-4 py-3 font-mono truncate" title={t.id}>{t.id}</td> {
  digest: '512593664'
}
 GET / 500 in 256ms
 ⨯ ReferenceError: pageData is not defined
    at Table (src/components/Table.tsx:148:14)
  146 |           </colgroup>
  147 |           <tbody>
> 148 |             {pageData.map((t, idx) => (
      |              ^
  149 |               <tr key={t.id} className="border-b border-black/10 dark:border-white/10 hover:bg-black/5 dark:hover:bg-white/10 cursor-pointer" onClick={() => onOpen(t)}>
  150 |                 <td className="px-4 py-3 tabular-nums text-muted">{idx + 1}</td>
  151 |                 <td className="px-4 py-3 font-mono truncate" title={t.id}>{t.id}</td> {
  digest: '512593664'
}
 ⨯ ReferenceError: pageData is not defined
    at Table (src/components/Table.tsx:148:14)
  146 |           </colgroup>
  147 |           <tbody>
> 148 |             {pageData.map((t, idx) => (
      |              ^
  149 |               <tr key={t.id} className="border-b border-black/10 dark:border-white/10 hover:bg-black/5 dark:hover:bg-white/10 cursor-pointer" onClick={() => onOpen(t)}>
  150 |                 <td className="px-4 py-3 tabular-nums text-muted">{idx + 1}</td>
  151 |                 <td className="px-4 py-3 font-mono truncate" title={t.id}>{t.id}</td> {
  digest: '512593664'
}
 GET / 500 in 179ms
 GET / 500 in 176ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 262ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 240ms
 GET /favicon.ico 200 in 245ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 62ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 73ms
 ⚠ Fast Refresh had to perform a full reload due to a runtime error.
 ⚠ Fast Refresh had to perform a full reload due to a runtime error.
 ⚠ Fast Refresh had to perform a full reload due to a runtime error.
 ✓ Compiled in 128ms
 GET / 200 in 327ms
 GET / 200 in 333ms
 GET / 200 in 147ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 255ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 236ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 251ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 63ms
 GET /login?next=%2F 200 in 80ms
